lambda	rg	rw	rdh	zg	zw	zdh
0.1625	3.084639462189890233437657673643	3.08874592034463348454291224	3.08874592034463348454291224	0.6418949055638782059148071123518	0.615013634230412583505164	0.615013634230412583505164
0.175	3.085876103368581287491447997961	3.08995210599520478062841613	3.08995210599520478062841613	0.6316586474014086550961527914258	0.6046394094798720542217637	0.6046394094798720542217637
0.1875	3.087205528492626755103922564755	3.09124646920414389582715022	3.09124646920414389582715022	0.6207197742195176783484952509942	0.5935609124947951152990122	0.5935609124947951152990122
0.2	3.088627990902958614618179880181	3.09262927725810871734334938	3.09262927725810871734334938	0.6090900749808152082366756922813	0.5817897804072883436431239	0.5817897804072883436431239
0.2125	3.090143761509766982114455714295	3.09410083718908736304003268	3.09410083718908736304003268	0.5967821049188772398815028896447	0.5693383870555188014162666	0.5693383870555188014162666
0.225	3.091753128810477756611240132223	3.0956614810965815604219116	3.0956614810965815604219116	0.5838091754846890434859435905433	0.5562198661061048060285828	0.5562198661061048060285828
0.2375	3.093456398908391701247077103013	3.0973115512308033123986524	3.0973115512308033123986524	0.5701853434439660230155631617881	0.5424481361118660543723109	0.5424481361118660543723109
0.25	3.09525389553188741627791282917	3.0990513877369249275806466	3.0990513877369249275806466	0.5559253990984912247226335845112	0.5280379204898014578693383	0.5280379204898014578693383
0.2625	3.097145960054083491366628184835	3.1008813214998624574316177	3.1008813214998624574316177	0.5410448536059504243710848154619	0.5130047562513236708512423	0.5130047562513236708512423
0.275	3.099132951512847727712820385371	3.1028016736208617675453051	3.1028016736208617675453051	0.5255599253744989687500624010353	0.4973649873365160652712203	0.4973649873365160652712203
